Time,Voltage
2023-01-25T07:11:20Z,250.5
2023-01-25T07:11:40Z,251
2023-01-25T07:12:00Z,250
2023-01-25T07:12:20Z,250.5
2023-01-25T07:12:40Z,250.5
2023-01-25T07:13:00Z,250.5
2023-01-25T07:13:20Z,250.5
2023-01-25T07:13:40Z,251
2023-01-25T07:14:00Z,251
2023-01-25T07:14:20Z,251
2023-01-25T07:14:40Z,250
2023-01-25T07:15:00Z,249
2023-01-25T07:15:20Z,248.5
2023-01-25T07:15:40Z,249
2023-01-25T07:16:00Z,249
2023-01-25T07:16:20Z,248
2023-01-25T07:16:40Z,248
2023-01-25T07:17:00Z,249
2023-01-25T07:17:20Z,248
2023-01-25T07:17:40Z,249
2023-01-25T07:18:00Z,249
2023-01-25T07:18:20Z,250
2023-01-25T07:18:40Z,250.5
2023-01-25T07:19:00Z,250.5
2023-01-25T07:19:20Z,250
2023-01-25T07:19:40Z,250
2023-01-25T07:20:00Z,250.5
2023-01-25T07:20:20Z,250.5
2023-01-25T07:20:40Z,251
2023-01-25T07:21:00Z,251
2023-01-25T07:21:20Z,251
2023-01-25T07:21:40Z,252
2023-01-25T07:22:00Z,251.5
2023-01-25T07:22:20Z,250.5
2023-01-25T07:22:40Z,249
2023-01-25T07:23:00Z,249.5
2023-01-25T07:23:20Z,249.5
2023-01-25T07:23:40Z,249.5
2023-01-25T07:24:00Z,250
2023-01-25T07:24:20Z,251.5
2023-01-25T07:24:40Z,250
2023-01-25T07:25:00Z,248.5
2023-01-25T07:25:20Z,249
2023-01-25T07:25:40Z,248.5
2023-01-25T07:26:00Z,248
2023-01-25T07:26:20Z,248
2023-01-25T07:26:40Z,248.5
2023-01-25T07:27:00Z,249
2023-01-25T07:27:20Z,249.5
2023-01-25T07:27:40Z,249.5
2023-01-25T07:28:00Z,249.5
2023-01-25T07:28:20Z,249.5
2023-01-25T07:28:40Z,248.5
2023-01-25T07:29:00Z,248
2023-01-25T07:29:20Z,248.5
2023-01-25T07:29:40Z,249
2023-01-25T07:30:00Z,249
2023-01-25T07:30:20Z,248.5
2023-01-25T07:30:40Z,248
2023-01-25T07:31:00Z,248
2023-01-25T07:31:20Z,248
2023-01-25T07:31:40Z,248
2023-01-25T07:32:00Z,247
2023-01-25T07:32:20Z,241.5
2023-01-25T07:32:40Z,241
2023-01-25T07:33:00Z,240.5
2023-01-25T07:33:20Z,242
2023-01-25T07:33:40Z,243
2023-01-25T07:34:00Z,243.5
2023-01-25T07:34:20Z,244.5
2023-01-25T07:34:40Z,245
2023-01-25T07:35:00Z,246
2023-01-25T07:35:20Z,245.5
2023-01-25T07:35:40Z,246
2023-01-25T07:36:00Z,246
2023-01-25T07:36:20Z,246
2023-01-25T07:36:40Z,246
2023-01-25T07:37:00Z,246
2023-01-25T07:37:20Z,245
2023-01-25T07:37:40Z,245.5
2023-01-25T07:38:00Z,246
2023-01-25T07:38:20Z,246
2023-01-25T07:38:40Z,246.5
2023-01-25T07:39:00Z,246
2023-01-25T07:39:20Z,245
2023-01-25T07:39:40Z,244
2023-01-25T07:40:00Z,249
2023-01-25T07:40:20Z,255
2023-01-25T07:40:40Z,254.5
2023-01-25T07:41:00Z,255
2023-01-25T07:41:20Z,255.5
2023-01-25T07:41:40Z,255
2023-01-25T07:42:00Z,255
2023-01-25T07:42:20Z,255.5
2023-01-25T07:42:40Z,263
2023-01-25T07:43:00Z,262.5
2023-01-25T07:43:20Z,262.5
2023-01-25T07:43:40Z,263
2023-01-25T07:44:00Z,262.5
2023-01-25T07:44:20Z,262
2023-01-25T07:44:40Z,263
2023-01-25T07:45:00Z,263
2023-01-25T07:45:20Z,260
2023-01-25T07:45:40Z,262
2023-01-25T07:46:00Z,262
2023-01-25T07:46:20Z,262.5
2023-01-25T07:46:40Z,263
2023-01-25T07:47:00Z,263
2023-01-25T07:47:20Z,261
2023-01-25T07:47:40Z,260
2023-01-25T07:48:00Z,258
2023-01-25T07:48:20Z,255
2023-01-25T07:48:40Z,254
2023-01-25T07:49:00Z,253.5
2023-01-25T07:49:20Z,253
2023-01-25T07:49:40Z,254
2023-01-25T07:50:00Z,253.5
2023-01-25T07:50:20Z,253
2023-01-25T07:50:40Z,254
2023-01-25T07:51:00Z,252.5
2023-01-25T07:51:20Z,252.5
2023-01-25T07:51:40Z,254.5
2023-01-25T07:52:00Z,254.5
2023-01-25T07:52:20Z,254
2023-01-25T07:52:40Z,254
2023-01-25T07:53:00Z,254.5
2023-01-25T07:53:20Z,255
2023-01-25T07:53:40Z,254
2023-01-25T07:54:00Z,253.5
2023-01-25T07:54:20Z,253
2023-01-25T07:54:40Z,253.5
2023-01-25T07:55:00Z,250.5
2023-01-25T07:55:20Z,250
2023-01-25T07:55:40Z,250
2023-01-25T07:56:00Z,250
2023-01-25T07:56:20Z,250
2023-01-25T07:56:40Z,249.5
2023-01-25T07:57:00Z,249
2023-01-25T07:57:20Z,250
2023-01-25T07:57:40Z,251
2023-01-25T07:58:00Z,251
2023-01-25T07:58:20Z,251
2023-01-25T07:58:40Z,251
2023-01-25T07:59:00Z,250
2023-01-25T07:59:20Z,250
2023-01-25T07:59:40Z,249
2023-01-25T08:00:00Z,248.5
2023-01-25T08:00:20Z,248
2023-01-25T08:00:40Z,248
2023-01-25T08:01:00Z,245
2023-01-25T08:01:20Z,241.5
2023-01-25T08:01:40Z,241.5
2023-01-25T08:02:00Z,242
2023-01-25T08:02:20Z,241
2023-01-25T08:02:40Z,241
2023-01-25T08:03:00Z,245
2023-01-25T08:03:20Z,247.5
2023-01-25T08:03:40Z,248
2023-01-25T08:04:00Z,248
2023-01-25T08:04:20Z,248
2023-01-25T08:04:40Z,248
2023-01-25T08:05:00Z,248
2023-01-25T08:05:20Z,247.5
2023-01-25T08:05:40Z,247
2023-01-25T08:06:00Z,249.5
2023-01-25T08:06:20Z,249.5
2023-01-25T08:06:40Z,249.5
2023-01-25T08:07:00Z,249.5
2023-01-25T08:07:20Z,250
2023-01-25T08:07:40Z,249.5
2023-01-25T08:08:00Z,249
2023-01-25T08:08:20Z,250
2023-01-25T08:08:40Z,250
2023-01-25T08:09:00Z,251
2023-01-25T08:09:20Z,251
2023-01-25T08:09:40Z,251
2023-01-25T08:10:00Z,250.5
2023-01-25T08:10:20Z,256
2023-01-25T08:10:40Z,260.5
2023-01-25T08:11:00Z,261
2023-01-25T08:11:20Z,260
2023-01-25T08:11:40Z,260.5
2023-01-25T08:12:00Z,262
2023-01-25T08:12:20Z,263
2023-01-25T08:12:40Z,263
2023-01-25T08:13:00Z,262
2023-01-25T08:13:20Z,262
2023-01-25T08:13:40Z,262
2023-01-25T08:14:00Z,261
2023-01-25T08:14:20Z,261.5
2023-01-25T08:14:40Z,259.5
2023-01-25T08:15:00Z,258.5
2023-01-25T08:15:20Z,256.5
2023-01-25T08:15:40Z,253.5
2023-01-25T08:16:00Z,251
2023-01-25T08:16:20Z,252
2023-01-25T08:16:40Z,252.5
2023-01-25T08:17:00Z,252
2023-01-25T08:17:20Z,252.5
2023-01-25T08:17:40Z,252.5
2023-01-25T08:18:00Z,253
2023-01-25T08:18:20Z,253
2023-01-25T08:18:40Z,253
2023-01-25T08:19:00Z,254
2023-01-25T08:19:20Z,254
2023-01-25T08:19:40Z,253.5
2023-01-25T08:20:00Z,254
2023-01-25T08:20:20Z,254
2023-01-25T08:20:40Z,253.5
2023-01-25T08:21:00Z,257.5
2023-01-25T08:21:20Z,262
2023-01-25T08:21:40Z,261.5
2023-01-25T08:22:00Z,260.5
2023-01-25T08:22:20Z,258.5
2023-01-25T08:22:40Z,258
2023-01-25T08:23:00Z,255.5
2023-01-25T08:23:20Z,255.5
2023-01-25T08:23:40Z,254.5
2023-01-25T08:24:00Z,253
2023-01-25T08:24:20Z,251.5
2023-01-25T08:24:40Z,251
2023-01-25T08:25:00Z,251
2023-01-25T08:25:20Z,251
2023-01-25T08:25:40Z,251
2023-01-25T08:26:00Z,250
2023-01-25T08:26:20Z,250.5
2023-01-25T08:26:40Z,250
2023-01-25T08:27:00Z,251
2023-01-25T08:27:20Z,252
2023-01-25T08:27:40Z,252.5
2023-01-25T08:28:00Z,251.5
2023-01-25T08:28:20Z,252
2023-01-25T08:28:40Z,252
2023-01-25T08:29:00Z,250.5
2023-01-25T08:29:20Z,250.5
2023-01-25T08:29:40Z,251
2023-01-25T08:30:00Z,251.5
2023-01-25T08:30:20Z,251.5
2023-01-25T08:30:40Z,252
2023-01-25T08:31:00Z,253
2023-01-25T08:31:20Z,253
2023-01-25T08:31:40Z,252.5
2023-01-25T08:32:00Z,251
2023-01-25T08:32:20Z,249.5
2023-01-25T08:32:40Z,248
2023-01-25T08:33:00Z,248.5
2023-01-25T08:33:20Z,248
2023-01-25T08:33:40Z,249
2023-01-25T08:34:00Z,251
2023-01-25T08:34:20Z,253
2023-01-25T08:34:40Z,252
2023-01-25T08:35:00Z,252
2023-01-25T08:35:20Z,250
2023-01-25T08:35:40Z,251
2023-01-25T08:36:00Z,251
2023-01-25T08:36:20Z,251
2023-01-25T08:36:40Z,248.5
2023-01-25T08:37:00Z,249.5
2023-01-25T08:37:20Z,251.5
2023-01-25T08:37:40Z,249.5
2023-01-25T08:38:00Z,247
2023-01-25T08:38:20Z,248
2023-01-25T08:38:40Z,248
2023-01-25T08:39:00Z,248.5
2023-01-25T08:39:20Z,248.5
2023-01-25T08:39:40Z,248
2023-01-25T08:40:00Z,248
2023-01-25T08:40:20Z,247
2023-01-25T08:40:40Z,248
2023-01-25T08:41:00Z,247.5
2023-01-25T08:41:20Z,247
2023-01-25T08:41:40Z,246.5
2023-01-25T08:42:00Z,246
2023-01-25T08:42:20Z,245
2023-01-25T08:42:40Z,245.5
2023-01-25T08:43:00Z,246
2023-01-25T08:43:20Z,246
2023-01-25T08:43:40Z,246.5
2023-01-25T08:44:00Z,246
2023-01-25T08:44:20Z,245
2023-01-25T08:44:40Z,245
2023-01-25T08:45:00Z,245
2023-01-25T08:45:20Z,245.5
2023-01-25T08:45:40Z,246.5
2023-01-25T08:46:00Z,246.5
2023-01-25T08:46:20Z,247.5
2023-01-25T08:46:40Z,248
2023-01-25T08:47:00Z,248.5
2023-01-25T08:47:20Z,248.5
2023-01-25T08:47:40Z,248.5
2023-01-25T08:48:00Z,248
2023-01-25T08:48:20Z,248
2023-01-25T08:48:40Z,248
2023-01-25T08:49:00Z,248.5
2023-01-25T08:49:20Z,248.5
2023-01-25T08:49:40Z,249
2023-01-25T08:50:00Z,248.5
2023-01-25T08:50:20Z,249
2023-01-25T08:50:40Z,250
2023-01-25T08:51:00Z,250.5
2023-01-25T08:51:20Z,250
2023-01-25T08:51:40Z,248.5
2023-01-25T08:52:00Z,248
2023-01-25T08:52:20Z,248.5
2023-01-25T08:52:40Z,248
2023-01-25T08:53:00Z,246
2023-01-25T08:53:20Z,246
2023-01-25T08:53:40Z,246
2023-01-25T08:54:00Z,246
2023-01-25T08:54:20Z,246
2023-01-25T08:54:40Z,247
2023-01-25T08:55:00Z,247
2023-01-25T08:55:20Z,246.5
2023-01-25T08:55:40Z,247
2023-01-25T08:56:00Z,247
2023-01-25T08:56:20Z,247
2023-01-25T08:56:40Z,248
2023-01-25T08:57:00Z,248
2023-01-25T08:57:20Z,247
2023-01-25T08:57:40Z,247.5
2023-01-25T08:58:00Z,248
2023-01-25T08:58:20Z,248
2023-01-25T08:58:40Z,247.5
2023-01-25T08:59:00Z,248
2023-01-25T08:59:20Z,247.5
2023-01-25T08:59:40Z,247
2023-01-25T09:00:00Z,247
2023-01-25T09:00:20Z,248
2023-01-25T09:00:40Z,247
2023-01-25T09:01:00Z,247.5
2023-01-25T09:01:20Z,248
2023-01-25T09:01:40Z,247
2023-01-25T09:02:00Z,245
2023-01-25T09:02:20Z,245
2023-01-25T09:02:40Z,246
2023-01-25T09:03:00Z,246
2023-01-25T09:03:20Z,245.5
2023-01-25T09:03:40Z,245
2023-01-25T09:04:00Z,246
2023-01-25T09:04:20Z,246.5
2023-01-25T09:04:40Z,246
2023-01-25T09:05:00Z,246
2023-01-25T09:05:20Z,247
2023-01-25T09:05:40Z,246.5
2023-01-25T09:06:00Z,247
2023-01-25T09:06:20Z,246.5
2023-01-25T09:06:40Z,246.5
2023-01-25T09:07:00Z,247
2023-01-25T09:07:20Z,246
2023-01-25T09:07:40Z,246
2023-01-25T09:08:00Z,246
2023-01-25T09:08:20Z,246
2023-01-25T09:08:40Z,246
2023-01-25T09:09:00Z,245.5
2023-01-25T09:09:20Z,246.5
2023-01-25T09:09:40Z,246.5
2023-01-25T09:10:00Z,246.5
2023-01-25T09:10:20Z,246
2023-01-25T09:10:40Z,245.5
2023-01-25T09:11:00Z,246
2023-01-25T09:11:20Z,247
2023-01-25T09:11:40Z,248
2023-01-25T09:12:00Z,246.5
2023-01-25T09:12:20Z,246
2023-01-25T09:12:40Z,246
2023-01-25T09:13:00Z,245.5
2023-01-25T09:13:20Z,246
2023-01-25T09:13:40Z,245
2023-01-25T09:14:00Z,246
2023-01-25T09:14:20Z,245.5
2023-01-25T09:14:40Z,244.5
2023-01-25T09:15:00Z,244
2023-01-25T09:15:20Z,243.5
2023-01-25T09:15:40Z,243
2023-01-25T09:16:00Z,243.5
2023-01-25T09:16:20Z,243
2023-01-25T09:16:40Z,244
2023-01-25T09:17:00Z,244
2023-01-25T09:17:20Z,243.5
2023-01-25T09:17:40Z,243.5
2023-01-25T09:18:00Z,242.5
2023-01-25T09:18:20Z,243
2023-01-25T09:18:40Z,242.5
2023-01-25T09:19:00Z,242.5
2023-01-25T09:19:20Z,244.5
2023-01-25T09:19:40Z,244.5
2023-01-25T09:20:00Z,245
2023-01-25T09:20:20Z,244.5
2023-01-25T09:20:40Z,245.5
2023-01-25T09:21:00Z,245.5
2023-01-25T09:21:20Z,246
2023-01-25T09:21:40Z,246
2023-01-25T09:22:00Z,247
2023-01-25T09:22:20Z,248
2023-01-25T09:22:40Z,248.5
2023-01-25T09:23:00Z,248
2023-01-25T09:23:20Z,247
2023-01-25T09:23:40Z,247
2023-01-25T09:24:00Z,248
2023-01-25T09:24:20Z,246
2023-01-25T09:24:40Z,247.5
2023-01-25T09:25:00Z,248
2023-01-25T09:25:20Z,248
2023-01-25T09:25:40Z,245.5
2023-01-25T09:26:00Z,244.5
2023-01-25T09:26:20Z,246.5
2023-01-25T09:26:40Z,248
2023-01-25T09:27:00Z,247.5
2023-01-25T09:27:20Z,246.5
2023-01-25T09:27:40Z,246.5
2023-01-25T09:28:00Z,248
2023-01-25T09:28:20Z,248
2023-01-25T09:28:40Z,248
2023-01-25T09:29:00Z,245
2023-01-25T09:29:20Z,247.5
2023-01-25T09:29:40Z,248
2023-01-25T09:30:00Z,248
2023-01-25T09:30:20Z,242.5
2023-01-25T09:30:40Z,244.5
2023-01-25T09:31:00Z,243.5
2023-01-25T09:31:20Z,244
2023-01-25T09:31:40Z,241.5
2023-01-25T09:32:00Z,242.5
2023-01-25T09:32:20Z,244.5
2023-01-25T09:32:40Z,245
2023-01-25T09:33:00Z,244.5
2023-01-25T09:33:20Z,245.5
2023-01-25T09:33:40Z,246
2023-01-25T09:34:00Z,246
2023-01-25T09:34:20Z,246
2023-01-25T09:34:40Z,243.5
2023-01-25T09:35:00Z,245.5
2023-01-25T09:35:20Z,245.5
2023-01-25T09:35:40Z,244.5
2023-01-25T09:36:00Z,244
2023-01-25T09:36:20Z,245
2023-01-25T09:36:40Z,245.5
2023-01-25T09:37:00Z,246
2023-01-25T09:37:20Z,246.5
2023-01-25T09:37:40Z,246.5
2023-01-25T09:38:00Z,247
2023-01-25T09:38:20Z,247
2023-01-25T09:38:40Z,247
2023-01-25T09:39:00Z,247
2023-01-25T09:39:20Z,247
2023-01-25T09:39:40Z,247
2023-01-25T09:40:00Z,246.5
2023-01-25T09:40:20Z,246
2023-01-25T09:40:40Z,246
2023-01-25T09:41:00Z,246
2023-01-25T09:41:20Z,246
2023-01-25T09:41:40Z,247
2023-01-25T09:42:00Z,247
2023-01-25T09:42:20Z,245.5
2023-01-25T09:42:40Z,245.5
2023-01-25T09:43:00Z,244.5
2023-01-25T09:43:20Z,244
2023-01-25T09:43:40Z,243.5
2023-01-25T09:44:00Z,244.5
2023-01-25T09:44:20Z,246
2023-01-25T09:44:40Z,246
2023-01-25T09:45:00Z,246
2023-01-25T09:45:20Z,247
2023-01-25T09:45:40Z,246
2023-01-25T09:46:00Z,247
2023-01-25T09:46:20Z,247
2023-01-25T09:46:40Z,246
2023-01-25T09:47:00Z,246.5
2023-01-25T09:47:20Z,246
2023-01-25T09:47:40Z,246
2023-01-25T09:48:00Z,246
2023-01-25T09:48:20Z,246
2023-01-25T09:48:40Z,246.5
2023-01-25T09:49:00Z,246.5
2023-01-25T09:49:20Z,247
2023-01-25T09:49:40Z,247
2023-01-25T09:50:00Z,246
2023-01-25T09:50:20Z,247
2023-01-25T09:50:40Z,247
2023-01-25T09:51:00Z,248
2023-01-25T09:51:20Z,247.5
2023-01-25T09:51:40Z,246.5
2023-01-25T09:52:00Z,246
2023-01-25T09:52:20Z,247
2023-01-25T09:52:40Z,247.5
2023-01-25T09:53:00Z,246.5
2023-01-25T09:53:20Z,246
2023-01-25T09:53:40Z,246
2023-01-25T09:54:00Z,246.5
2023-01-25T09:54:20Z,246
2023-01-25T09:54:40Z,246
2023-01-25T09:55:00Z,245
2023-01-25T09:55:20Z,246
2023-01-25T09:55:40Z,245
2023-01-25T09:56:00Z,245.5
2023-01-25T09:56:20Z,247
2023-01-25T09:56:40Z,247
2023-01-25T09:57:00Z,247
2023-01-25T09:57:20Z,246.5
2023-01-25T09:57:40Z,246
2023-01-25T09:58:00Z,246
2023-01-25T09:58:20Z,246
2023-01-25T09:58:40Z,246
2023-01-25T09:59:00Z,246
2023-01-25T09:59:20Z,246
2023-01-25T09:59:40Z,246
2023-01-25T10:00:00Z,245.5
2023-01-25T10:00:20Z,246.5
2023-01-25T10:00:40Z,246
2023-01-25T10:01:00Z,246
2023-01-25T10:01:20Z,246
2023-01-25T10:01:40Z,247
2023-01-25T10:02:00Z,247
2023-01-25T10:02:20Z,247
2023-01-25T10:02:40Z,247
2023-01-25T10:03:00Z,247.5
2023-01-25T10:03:20Z,246
2023-01-25T10:03:40Z,246.5
2023-01-25T10:04:00Z,247.5
2023-01-25T10:04:20Z,248.5
2023-01-25T10:04:40Z,248
2023-01-25T10:05:00Z,248
2023-01-25T10:05:20Z,248
2023-01-25T10:05:40Z,248
2023-01-25T10:06:00Z,248
2023-01-25T10:06:20Z,247.5
2023-01-25T10:06:40Z,247
2023-01-25T10:07:00Z,248
2023-01-25T10:07:20Z,247.5
2023-01-25T10:07:40Z,247.5
2023-01-25T10:08:00Z,246.5
2023-01-25T10:08:20Z,246
2023-01-25T10:08:40Z,246
2023-01-25T10:09:00Z,246
2023-01-25T10:09:20Z,245.5
2023-01-25T10:09:40Z,245
2023-01-25T10:10:00Z,244.5
2023-01-25T10:10:20Z,244.5
2023-01-25T10:10:40Z,245.5
2023-01-25T10:11:00Z,246
2023-01-25T10:11:20Z,245.5
2023-01-25T10:11:40Z,244
2023-01-25T10:12:00Z,245
2023-01-25T10:12:20Z,246
2023-01-25T10:12:40Z,246
2023-01-25T10:13:00Z,245.5
2023-01-25T10:13:20Z,245.5
2023-01-25T10:13:40Z,245
2023-01-25T10:14:00Z,245.5
2023-01-25T10:14:20Z,246.5
2023-01-25T10:14:40Z,246
2023-01-25T10:15:00Z,246.5
2023-01-25T10:15:20Z,245.5
2023-01-25T10:15:40Z,245
2023-01-25T10:16:00Z,245.5
2023-01-25T10:16:20Z,245
2023-01-25T10:16:40Z,245.5
2023-01-25T10:17:00Z,245.5
2023-01-25T10:17:20Z,243.5
2023-01-25T10:17:40Z,245.5
2023-01-25T10:18:00Z,246
2023-01-25T10:18:20Z,246
2023-01-25T10:18:40Z,246
2023-01-25T10:19:00Z,246.5
2023-01-25T10:19:20Z,246.5
2023-01-25T10:19:40Z,246
2023-01-25T10:20:00Z,246.5
2023-01-25T10:20:20Z,247
2023-01-25T10:20:40Z,245.5
2023-01-25T10:21:00Z,246
2023-01-25T10:21:20Z,246.5
2023-01-25T10:21:40Z,245
2023-01-25T10:22:00Z,246.5
2023-01-25T10:22:20Z,246.5
2023-01-25T10:22:40Z,246
2023-01-25T10:23:00Z,245
2023-01-25T10:23:20Z,246
2023-01-25T10:23:40Z,245
2023-01-25T10:24:00Z,246
2023-01-25T10:24:20Z,246
2023-01-25T10:24:40Z,246
2023-01-25T10:25:00Z,245.5
2023-01-25T10:25:20Z,246
2023-01-25T10:25:40Z,246
2023-01-25T10:26:00Z,246.5
2023-01-25T10:26:20Z,248.5
2023-01-25T10:26:40Z,248.5
2023-01-25T10:27:00Z,246.5
2023-01-25T10:27:20Z,245.5
2023-01-25T10:27:40Z,245
2023-01-25T10:28:00Z,246
2023-01-25T10:28:20Z,246
2023-01-25T10:28:40Z,246
2023-01-25T10:29:00Z,246.5
2023-01-25T10:29:20Z,246
2023-01-25T10:29:40Z,245.5
2023-01-25T10:30:00Z,246
2023-01-25T10:30:20Z,246
2023-01-25T10:30:40Z,247
2023-01-25T10:31:00Z,246.5
2023-01-25T10:31:20Z,247
2023-01-25T10:31:40Z,246.5
2023-01-25T10:32:00Z,245.5
2023-01-25T10:32:20Z,246
2023-01-25T10:32:40Z,246
2023-01-25T10:33:00Z,246
2023-01-25T10:33:20Z,246.5
2023-01-25T10:33:40Z,246
2023-01-25T10:34:00Z,245.5
2023-01-25T10:34:20Z,246
2023-01-25T10:34:40Z,246
2023-01-25T10:35:00Z,245
2023-01-25T10:35:20Z,244.5
2023-01-25T10:35:40Z,245
2023-01-25T10:36:00Z,246.5
2023-01-25T10:36:20Z,246.5
2023-01-25T10:36:40Z,246
2023-01-25T10:37:00Z,246.5
2023-01-25T10:37:20Z,246
2023-01-25T10:37:40Z,246
2023-01-25T10:38:00Z,245.5
2023-01-25T10:38:20Z,246
2023-01-25T10:38:40Z,246
2023-01-25T10:39:00Z,246
2023-01-25T10:39:20Z,245.5
2023-01-25T10:39:40Z,245.5
2023-01-25T10:40:00Z,246
2023-01-25T10:40:20Z,246
2023-01-25T10:40:40Z,246.5
2023-01-25T10:41:00Z,246
2023-01-25T10:41:20Z,246
2023-01-25T10:41:40Z,246
2023-01-25T10:42:00Z,246
2023-01-25T10:42:20Z,246
2023-01-25T10:42:40Z,249.5
2023-01-25T10:43:00Z,253
2023-01-25T10:43:20Z,253
2023-01-25T10:43:40Z,253
2023-01-25T10:44:00Z,253
2023-01-25T10:44:20Z,253
2023-01-25T10:44:40Z,253
2023-01-25T10:45:00Z,253
2023-01-25T10:45:20Z,253
2023-01-25T10:45:40Z,254
2023-01-25T10:46:00Z,253
2023-01-25T10:46:20Z,254
2023-01-25T10:46:40Z,253
2023-01-25T10:47:00Z,253
2023-01-25T10:47:20Z,253
2023-01-25T10:47:40Z,253.5
2023-01-25T10:48:00Z,250.5
2023-01-25T10:48:20Z,251
2023-01-25T10:48:40Z,250.5
2023-01-25T10:49:00Z,250
2023-01-25T10:49:20Z,250
2023-01-25T10:49:40Z,251
2023-01-25T10:50:00Z,250
2023-01-25T10:50:20Z,250.5
2023-01-25T10:50:40Z,250.5
2023-01-25T10:51:00Z,250
2023-01-25T10:51:20Z,250
2023-01-25T10:51:40Z,251
2023-01-25T10:52:00Z,250.5
2023-01-25T10:52:20Z,251
2023-01-25T10:52:40Z,252
2023-01-25T10:53:00Z,251.5
2023-01-25T10:53:20Z,251
2023-01-25T10:53:40Z,251
2023-01-25T10:54:00Z,251
2023-01-25T10:54:20Z,250.5
2023-01-25T10:54:40Z,250
2023-01-25T10:55:00Z,250
2023-01-25T10:55:20Z,250
2023-01-25T10:55:40Z,250.5
2023-01-25T10:56:00Z,250
2023-01-25T10:56:20Z,250
2023-01-25T10:56:40Z,249.5
2023-01-25T10:57:00Z,248.5
2023-01-25T10:57:20Z,248
2023-01-25T10:57:40Z,248.5
2023-01-25T10:58:00Z,248
2023-01-25T10:58:20Z,248
2023-01-25T10:58:40Z,249
2023-01-25T10:59:00Z,249
2023-01-25T10:59:20Z,248.5
2023-01-25T10:59:40Z,247.5
2023-01-25T11:00:00Z,247.5
2023-01-25T11:00:20Z,246
2023-01-25T11:00:40Z,246.5
2023-01-25T11:01:00Z,248.5
2023-01-25T11:01:20Z,249
2023-01-25T11:01:40Z,249
2023-01-25T11:02:00Z,249.5
2023-01-25T11:02:20Z,249
2023-01-25T11:02:40Z,249.5
2023-01-25T11:03:00Z,251
2023-01-25T11:03:20Z,252.5
2023-01-25T11:03:40Z,252
2023-01-25T11:04:00Z,252
2023-01-25T11:04:20Z,252
2023-01-25T11:04:40Z,252
2023-01-25T11:05:00Z,252
2023-01-25T11:05:20Z,252
2023-01-25T11:05:40Z,251.5
2023-01-25T11:06:00Z,252
2023-01-25T11:06:20Z,251.5
2023-01-25T11:06:40Z,251.5
2023-01-25T11:07:00Z,252
2023-01-25T11:07:20Z,252
2023-01-25T11:07:40Z,252.5
2023-01-25T11:08:00Z,252
2023-01-25T11:08:20Z,252
2023-01-25T11:08:40Z,252
2023-01-25T11:09:00Z,252
2023-01-25T11:09:20Z,250.5
2023-01-25T11:09:40Z,251
2023-01-25T11:10:00Z,250.5
2023-01-25T11:10:20Z,250.5
2023-01-25T11:10:40Z,251
2023-01-25T11:11:00Z,251
2023-01-25T11:11:20Z,252
2023-01-25T11:11:40Z,251.5
2023-01-25T11:12:00Z,251.5
2023-01-25T11:12:20Z,251.5
2023-01-25T11:12:40Z,252.5
2023-01-25T11:13:00Z,252.5
2023-01-25T11:13:20Z,252.5
2023-01-25T11:13:40Z,252
2023-01-25T11:14:00Z,252.5
2023-01-25T11:14:20Z,253
2023-01-25T11:14:40Z,253
2023-01-25T11:15:00Z,252.5
2023-01-25T11:15:20Z,252.5
2023-01-25T11:15:40Z,252.5
2023-01-25T11:16:00Z,253
2023-01-25T11:16:20Z,253
2023-01-25T11:16:40Z,252.5
2023-01-25T11:17:00Z,253
2023-01-25T11:17:20Z,253
2023-01-25T11:17:40Z,253
2023-01-25T11:18:00Z,251.5
2023-01-25T11:18:20Z,252
2023-01-25T11:18:40Z,252
2023-01-25T11:19:00Z,252
2023-01-25T11:19:20Z,253
2023-01-25T11:19:40Z,252
2023-01-25T11:20:00Z,253
2023-01-25T11:20:20Z,252.5
2023-01-25T11:20:40Z,252.5
2023-01-25T11:21:00Z,252
2023-01-25T11:21:20Z,252
2023-01-25T11:21:40Z,252
2023-01-25T11:22:00Z,250
2023-01-25T11:22:20Z,250.5
2023-01-25T11:22:40Z,251
2023-01-25T11:23:00Z,251
2023-01-25T11:23:20Z,252
2023-01-25T11:23:40Z,251
2023-01-25T11:24:00Z,248
2023-01-25T11:24:20Z,249
2023-01-25T11:24:40Z,249
2023-01-25T11:25:00Z,249
2023-01-25T11:25:20Z,249
2023-01-25T11:25:40Z,249
2023-01-25T11:26:00Z,249.5
2023-01-25T11:26:20Z,250
2023-01-25T11:26:40Z,250.5
2023-01-25T11:27:00Z,250
2023-01-25T11:27:20Z,250.5
2023-01-25T11:27:40Z,250.5
2023-01-25T11:28:00Z,251
2023-01-25T11:28:20Z,249.5
2023-01-25T11:28:40Z,248.5
2023-01-25T11:29:00Z,249
2023-01-25T11:29:20Z,249
2023-01-25T11:29:40Z,249.5
2023-01-25T11:30:00Z,249
2023-01-25T11:30:20Z,249
2023-01-25T11:30:40Z,249
2023-01-25T11:31:00Z,250.5
2023-01-25T11:31:20Z,250
2023-01-25T11:31:40Z,250
2023-01-25T11:32:00Z,250
2023-01-25T11:32:20Z,249.5
2023-01-25T11:32:40Z,249
2023-01-25T11:33:00Z,249
2023-01-25T11:33:20Z,249
2023-01-25T11:33:40Z,248
